companyId,name,nameEn,kana,corporateNumber,corporationType,nikkeiCode,badges,tags,createdAt,updatedAt,updateDate,updateCount,changeCount,qualificationGrade,prefecture,address,headquartersAddress,postalCode,location,departmentLocation,phoneNumber,contactPhoneNumber,fax,email,companyUrl,contactFormUrl,representativeName,representativeKana,representativeTitle,representativeBirthDate,representativePhone,representativePostalCode,representativeHomeAddress,representativeRegisteredAddress,representativeAlmaMater,executives,executiveName1,executiveName2,executiveName3,executiveName4,executiveName5,executiveName6,executiveName7,executiveName8,executiveName9,executiveName10,executivePosition1,executivePosition2,executivePosition3,executivePosition4,executivePosition5,executivePosition6,executivePosition7,executivePosition8,executivePosition9,executivePosition10,industry,industryLarge,industryMiddle,industrySmall,industryDetail,industries,industryCategories,businessDescriptions,businessItems,businessSummary,specialties,demandProducts,specialNote,capitalStock,revenue,latestRevenue,latestProfit,revenueFromStatements,operatingIncome,totalAssets,totalLiabilities,netAssets,issuedShares,financials,listing,marketSegment,latestFiscalYearMonth,fiscalMonth,fiscalMonth1,fiscalMonth2,fiscalMonth3,fiscalMonth4,fiscalMonth5,revenue1,revenue2,revenue3,revenue4,revenue5,profit1,profit2,profit3,profit4,profit5,employeeCount,employeeNumber,factoryCount,officeCount,storeCount,averageAge,averageYearsOfService,averageOvertimeHours,averagePaidLeave,femaleExecutiveRatio,established,dateOfEstablishment,founding,foundingYear,acquisition,clients,suppliers,subsidiaries,affiliations,shareholders,banks,bankCorporateNumber,departmentName1,departmentName2,departmentName3,departmentName4,departmentName5,departmentName6,departmentName7,departmentAddress1,departmentAddress2,departmentAddress3,departmentAddress4,departmentAddress5,departmentAddress6,departmentAddress7,departmentPhone1,departmentPhone2,departmentPhone3,departmentPhone4,departmentPhone5,departmentPhone6,departmentPhone7,overview,companyDescription,businessDescriptions,salesNotes,urls,profileUrl,externalDetailUrl,facebook,linkedin,wantedly,youtrust,metaKeywords
1000030270272,王子・窪田・堤財産区,,,1000030270272,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府貝塚市畠中1丁目17-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,王子・窪田・堤財産区; 企業詳細; 王子・窪田・堤財産区; 法人番号：1000030270272; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,王子・窪田・堤財産区  企業詳細  王子・窪田・堤財産区  法人番号：1000030270272  基本情報 部署 人物 代表者名 - 住所 大阪府貝塚市畠中1丁目17-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270272,,,,,,,,,,,,,,,,,,,,,,王子・窪田・堤財産区  企業詳細  王子・窪田・堤財産区  法人番号：1000030270272  基本情報 部署 人物 代表者名 - 住所 大阪府貝塚市畠中1丁目17-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270280,枚方市宇山財産区,,,1000030270280,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府枚方市大垣内町2丁目1番20号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,枚方市宇山財産区; 企業詳細; 枚方市宇山財産区; 法人番号：1000030270280; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,枚方市宇山財産区  企業詳細  枚方市宇山財産区  法人番号：1000030270280  基本情報 部署 人物 代表者名 - 住所 大阪府枚方市大垣内町2丁目1番20号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270280,,,,,,,,,,,,,,,,,,,,,,枚方市宇山財産区  企業詳細  枚方市宇山財産区  法人番号：1000030270280  基本情報 部署 人物 代表者名 - 住所 大阪府枚方市大垣内町2丁目1番20号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270289,枚方市招提財産区,,,1000030270289,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府枚方市大垣内町2丁目1番20号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,枚方市招提財産区; 企業詳細; 枚方市招提財産区; 法人番号：1000030270289; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,枚方市招提財産区  企業詳細  枚方市招提財産区  法人番号：1000030270289  基本情報 部署 人物 代表者名 - 住所 大阪府枚方市大垣内町2丁目1番20号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270289,,,,,,,,,,,,,,,,,,,,,,枚方市招提財産区  企業詳細  枚方市招提財産区  法人番号：1000030270289  基本情報 部署 人物 代表者名 - 住所 大阪府枚方市大垣内町2丁目1番20号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270297,枚方市渚財産区,,,1000030270297,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府枚方市大垣内町2丁目1番20号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,枚方市渚財産区; 企業詳細; 枚方市渚財産区; 法人番号：1000030270297; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,枚方市渚財産区  企業詳細  枚方市渚財産区  法人番号：1000030270297  基本情報 部署 人物 代表者名 - 住所 大阪府枚方市大垣内町2丁目1番20号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270297,,,,,,,,,,,,,,,,,,,,,,枚方市渚財産区  企業詳細  枚方市渚財産区  法人番号：1000030270297  基本情報 部署 人物 代表者名 - 住所 大阪府枚方市大垣内町2丁目1番20号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270306,枚方市村野財産区,,,1000030270306,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府枚方市大垣内町2丁目1番20号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,枚方市村野財産区; 企業詳細; 枚方市村野財産区; 法人番号：1000030270306; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,枚方市村野財産区  企業詳細  枚方市村野財産区  法人番号：1000030270306  基本情報 部署 人物 代表者名 - 住所 大阪府枚方市大垣内町2丁目1番20号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270306,,,,,,,,,,,,,,,,,,,,,,枚方市村野財産区  企業詳細  枚方市村野財産区  法人番号：1000030270306  基本情報 部署 人物 代表者名 - 住所 大阪府枚方市大垣内町2丁目1番20号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270314,茨木市大字下中条財産区,,,1000030270314,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府茨木市駅前3丁目8番13号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,茨木市大字下中条財産区; 企業詳細; 茨木市大字下中条財産区; 法人番号：1000030270314; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,茨木市大字下中条財産区  企業詳細  茨木市大字下中条財産区  法人番号：1000030270314  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270314,,,,,,,,,,,,,,,,,,,,,,茨木市大字下中条財産区  企業詳細  茨木市大字下中条財産区  法人番号：1000030270314  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270322,茨木市大字畑田財産区,,,1000030270322,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府茨木市駅前3丁目8番13号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,茨木市大字畑田財産区; 企業詳細; 茨木市大字畑田財産区; 法人番号：1000030270322; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,茨木市大字畑田財産区  企業詳細  茨木市大字畑田財産区  法人番号：1000030270322  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270322,,,,,,,,,,,,,,,,,,,,,,茨木市大字畑田財産区  企業詳細  茨木市大字畑田財産区  法人番号：1000030270322  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270330,茨木市大字太田ノ内上野財産区,,,1000030270330,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府茨木市駅前3丁目8番13号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,茨木市大字太田ノ内上野財産区; 企業詳細; 茨木市大字太田ノ内上野財産区; 法人番号：1000030270330; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,茨木市大字太田ノ内上野財産区  企業詳細  茨木市大字太田ノ内上野財産区  法人番号：1000030270330  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270330,,,,,,,,,,,,,,,,,,,,,,茨木市大字太田ノ内上野財産区  企業詳細  茨木市大字太田ノ内上野財産区  法人番号：1000030270330  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270339,茨木市大字沢良宜東財産区,,,1000030270339,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府茨木市駅前3丁目8番13号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,茨木市大字沢良宜東財産区; 企業詳細; 茨木市大字沢良宜東財産区; 法人番号：1000030270339; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,茨木市大字沢良宜東財産区  企業詳細  茨木市大字沢良宜東財産区  法人番号：1000030270339  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270339,,,,,,,,,,,,,,,,,,,,,,茨木市大字沢良宜東財産区  企業詳細  茨木市大字沢良宜東財産区  法人番号：1000030270339  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270347,茨木市大字島財産区,,,1000030270347,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府茨木市駅前3丁目8番13号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,茨木市大字島財産区; 企業詳細; 茨木市大字島財産区; 法人番号：1000030270347; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,茨木市大字島財産区  企業詳細  茨木市大字島財産区  法人番号：1000030270347  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270347,,,,,,,,,,,,,,,,,,,,,,茨木市大字島財産区  企業詳細  茨木市大字島財産区  法人番号：1000030270347  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270355,茨木市大字佐保財産区,,,1000030270355,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府茨木市駅前3丁目8番13号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,茨木市大字佐保財産区; 企業詳細; 茨木市大字佐保財産区; 法人番号：1000030270355; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,茨木市大字佐保財産区  企業詳細  茨木市大字佐保財産区  法人番号：1000030270355  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270355,,,,,,,,,,,,,,,,,,,,,,茨木市大字佐保財産区  企業詳細  茨木市大字佐保財産区  法人番号：1000030270355  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270363,茨木市大字粟生岩阪財産区,,,1000030270363,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府茨木市駅前3丁目8番13号,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,茨木市大字粟生岩阪財産区; 企業詳細; 茨木市大字粟生岩阪財産区; 法人番号：1000030270363; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,茨木市大字粟生岩阪財産区  企業詳細  茨木市大字粟生岩阪財産区  法人番号：1000030270363  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270363,,,,,,,,,,,,,,,,,,,,,,茨木市大字粟生岩阪財産区  企業詳細  茨木市大字粟生岩阪財産区  法人番号：1000030270363  基本情報 部署 人物 代表者名 - 住所 大阪府茨木市駅前3丁目8番13号 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270371,穴太財産区,,,1000030270371,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府八尾市本町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,穴太財産区; 企業詳細; 穴太財産区; 法人番号：1000030270371; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,穴太財産区  企業詳細  穴太財産区  法人番号：1000030270371  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270371,,,,,,,,,,,,,,,,,,,,,,穴太財産区  企業詳細  穴太財産区  法人番号：1000030270371  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270388,八尾中野財産区,,,1000030270388,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府八尾市本町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,八尾中野財産区; 企業詳細; 八尾中野財産区; 法人番号：1000030270388; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,八尾中野財産区  企業詳細  八尾中野財産区  法人番号：1000030270388  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270388,,,,,,,,,,,,,,,,,,,,,,八尾中野財産区  企業詳細  八尾中野財産区  法人番号：1000030270388  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270396,太田財産区,,,1000030270396,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府八尾市本町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,太田財産区; 企業詳細; 太田財産区; 法人番号：1000030270396; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,太田財産区  企業詳細  太田財産区  法人番号：1000030270396  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270396,,,,,,,,,,,,,,,,,,,,,,太田財産区  企業詳細  太田財産区  法人番号：1000030270396  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000030270405,楽音寺財産区,,,1000030270405,,,,,,2025-12-07T17:23:14.326Z,,,,,,大阪府八尾市本町1丁目1-1,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,楽音寺財産区; 企業詳細; 楽音寺財産区; 法人番号：1000030270405; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,楽音寺財産区  企業詳細  楽音寺財産区  法人番号：1000030270405  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000030270405,,,,,,,,,,,,,,,,,,,,,,楽音寺財産区  企業詳細  楽音寺財産区  法人番号：1000030270405  基本情報 部署 人物 代表者名 - 住所 大阪府八尾市本町1丁目1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
